CustomerID,Country,CountryIndex,RecencyDays,Frequency,Monetary,LastPurchaseTS,PurchaseHour,PurchaseMonth,DayOfWeek,is_weekend
15983,United Kingdom,0.0,22,8,2386.97,2011-11-17T17:34:00.000+03:00,17,11,5,0
14702,United Kingdom,0.0,1,29,6334.08,2011-12-08T19:29:00.000+03:00,19,12,5,0
14622,United Kingdom,0.0,184,1,320.58,2011-06-08T12:42:00.000+03:00,12,6,4,0
16394,United Kingdom,0.0,56,5,786.44,2011-10-14T09:48:00.000+03:00,9,10,6,1
16295,United Kingdom,0.0,9,4,1267.71,2011-11-30T08:17:00.000+03:00,8,11,4,0
17373,United Kingdom,0.0,40,7,1167.5,2011-10-30T15:28:00.000+03:00,15,10,1,0
14757,United Kingdom,0.0,75,1,420.5,2011-09-25T14:36:00.000+03:00,14,9,1,0
15675,United Kingdom,0.0,81,4,476.96,2011-09-19T13:48:00.000+03:00,13,9,2,0
15737,United Kingdom,0.0,14,8,1148.8,2011-11-25T11:21:00.000+03:00,11,11,6,1
16735,United Kingdom,0.0,78,14,5710.95,2011-09-22T11:49:00.000+03:00,11,9,5,0
16385,United Kingdom,0.0,60,5,881.35,2011-10-10T13:12:00.000+03:00,13,10,2,0
14550,United Kingdom,0.0,10,4,1270.36,2011-11-29T12:12:00.000+03:00,12,11,3,0
14831,United Kingdom,0.0,680,3,1610.57,2010-01-28T14:31:00.000+03:00,14,1,5,0
17293,United Kingdom,0.0,8,17,2894.41,2011-12-01T14:37:00.000+03:00,14,12,5,0
18168,United Kingdom,0.0,176,16,3177.8,2011-06-16T19:21:00.000+03:00,19,6,5,0
17105,United Kingdom,0.0,159,2,655.78,2011-07-03T15:53:00.000+03:00,15,7,1,0
17539,United Kingdom,0.0,617,4,1176.84,2010-04-01T12:07:00.000+03:00,12,4,5,0
15834,United Kingdom,0.0,70,7,3699.47,2011-09-30T14:41:00.000+03:00,14,9,6,1
13020,United Kingdom,0.0,562,2,618.96,2010-05-26T11:12:00.000+03:00,11,5,4,0
16345,United Kingdom,0.0,44,2,1178.79,2011-10-26T16:03:00.000+03:00,16,10,4,0
16784,United Kingdom,0.0,19,5,892.33,2011-11-20T12:20:00.000+03:00,12,11,1,0
15732,United Kingdom,0.0,212,10,1469.51,2011-05-11T14:24:00.000+03:00,14,5,4,0
17351,United Kingdom,0.0,36,12,1988.23,2011-11-03T18:45:00.000+03:00,18,11,5,0
17095,United Kingdom,0.0,22,7,2289.41,2011-11-17T12:21:00.000+03:00,12,11,5,0
15113,United Kingdom,0.0,9,3,1724.69,2011-11-30T08:23:00.000+03:00,8,11,4,0
16342,United Kingdom,0.0,75,4,281.61,2011-09-25T14:36:00.000+03:00,14,9,1,0
13602,United Kingdom,0.0,64,4,964.33,2011-10-06T11:47:00.000+03:00,11,10,5,0
17621,United Kingdom,0.0,21,6,2102.04,2011-11-18T17:11:00.000+03:00,17,11,6,1
12483,Sweden,8.0,17,18,3956.34,2011-11-22T17:02:00.000+03:00,17,11,3,0
12472,Germany,1.0,32,19,15207.09,2011-11-07T14:01:00.000+03:00,14,11,2,0
16186,United Kingdom,0.0,22,26,8261.35,2011-11-17T12:43:00.000+03:00,12,11,5,0
15497,United Kingdom,0.0,17,9,7462.39,2011-11-22T11:51:00.000+03:00,11,11,3,0
17047,United Kingdom,0.0,85,6,2234.63,2011-09-15T13:27:00.000+03:00,13,9,5,0
16914,United Kingdom,0.0,36,1,133.76,2011-11-03T15:27:00.000+03:00,15,11,5,0
17068,United Kingdom,0.0,12,47,8987.68,2011-11-27T13:14:00.000+03:00,13,11,1,0
13148,United Kingdom,0.0,29,26,8341.0,2011-11-10T15:23:00.000+03:00,15,11,5,0
13110,United Kingdom,0.0,31,12,2957.47,2011-11-08T14:30:00.000+03:00,14,11,3,0
15596,United Kingdom,0.0,100,9,2727.72,2011-08-31T10:55:00.000+03:00,10,8,4,0
16369,United Kingdom,0.0,18,7,2540.94,2011-11-21T16:25:00.000+03:00,16,11,2,0
14817,United Kingdom,0.0,200,7,3696.82,2011-05-23T13:35:00.000+03:00,13,5,2,0
15331,United Kingdom,0.0,499,3,619.59,2010-07-28T09:42:00.000+03:00,9,7,4,0
16979,United Kingdom,0.0,3,9,2555.42,2011-12-06T12:21:00.000+03:00,12,12,3,0
13539,United Kingdom,0.0,85,7,1555.44,2011-09-15T10:18:00.000+03:00,10,9,5,0
17639,United Kingdom,0.0,276,6,536.87,2011-03-08T15:22:00.000+03:00,15,3,3,0
13446,United Kingdom,0.0,430,11,3255.01,2010-10-05T18:51:00.000+03:00,18,10,3,0
13561,United Kingdom,0.0,215,11,1645.3,2011-05-08T12:39:00.000+03:00,12,5,1,0
12681,France,2.0,14,45,27193.04,2011-11-25T11:33:00.000+03:00,11,11,6,1
12722,France,2.0,85,4,916.03,2011-09-15T14:50:00.000+03:00,14,9,5,0
17836,United Kingdom,0.0,47,1,110.21,2011-10-23T16:13:00.000+03:00,16,10,1,0
14499,United Kingdom,0.0,26,7,2101.79,2011-11-13T13:01:00.000+03:00,13,11,1,0
17159,United Kingdom,0.0,21,5,2096.71,2011-11-18T10:52:00.000+03:00,10,11,6,1
15491,United Kingdom,0.0,95,6,2880.89,2011-09-05T15:56:00.000+03:00,15,9,2,0
18278,United Kingdom,0.0,73,2,414.2,2011-09-27T11:58:00.000+03:00,11,9,3,0
13085,United Kingdom,0.0,157,8,2231.68,2011-07-05T12:11:00.000+03:00,12,7,3,0
13117,United Kingdom,0.0,21,18,2197.34,2011-11-18T12:02:00.000+03:00,12,11,6,1
16563,United Kingdom,0.0,53,6,1715.8,2011-10-17T11:51:00.000+03:00,11,10,2,0
17758,United Kingdom,0.0,19,12,4846.61,2011-11-20T14:45:00.000+03:00,14,11,1,0
17634,United Kingdom,0.0,36,9,2358.59,2011-11-03T13:09:00.000+03:00,13,11,5,0
13206,United Kingdom,0.0,400,13,6916.29,2010-11-04T16:50:00.000+03:00,16,11,5,0
12731,France,2.0,23,15,14120.69,2011-11-16T11:59:00.000+03:00,11,11,4,0
17325,United Kingdom,0.0,280,3,566.01,2011-03-04T13:09:00.000+03:00,13,3,6,1
16368,United Kingdom,0.0,2,3,607.4,2011-12-07T13:12:00.000+03:00,13,12,4,0
15845,United Kingdom,0.0,17,11,4054.08,2011-11-22T09:42:00.000+03:00,9,11,3,0
17965,United Kingdom,0.0,37,29,6884.91,2011-11-02T09:31:00.000+03:00,9,11,4,0
15286,United Kingdom,0.0,49,1,240.55,2011-10-21T11:08:00.000+03:00,11,10,6,1
14497,United Kingdom,0.0,309,2,697.06,2011-02-03T17:01:00.000+03:00,17,2,5,0
13382,United Kingdom,0.0,280,5,1387.58,2011-03-04T10:03:00.000+03:00,10,3,6,1
16585,United Kingdom,0.0,593,2,341.59,2010-04-25T10:34:00.000+03:00,10,4,1,0
15147,United Kingdom,0.0,240,1,600.1,2011-04-13T15:57:00.000+03:00,15,4,4,0
13538,United Kingdom,0.0,43,12,2964.63,2011-10-27T16:34:00.000+03:00,16,10,5,0
17059,United Kingdom,0.0,29,9,4659.49,2011-11-10T12:27:00.000+03:00,12,11,5,0
15204,United Kingdom,0.0,357,1,225.5,2010-12-17T13:49:00.000+03:00,13,12,6,1
17050,United Kingdom,0.0,96,11,3835.45,2011-09-04T13:48:00.000+03:00,13,9,1,0
13949,United Kingdom,0.0,2,6,2119.84,2011-12-07T09:35:00.000+03:00,9,12,4,0
14038,United Kingdom,0.0,78,5,2874.88,2011-09-22T13:37:00.000+03:00,13,9,5,0
16894,United Kingdom,0.0,502,3,1291.84,2010-07-25T15:43:00.000+03:00,15,7,1,0
12843,United Kingdom,0.0,65,27,4328.24,2011-10-05T12:09:00.000+03:00,12,10,4,0
12759,Netherlands,6.0,52,8,4953.78,2011-10-18T14:49:00.000+03:00,14,10,3,0
12932,United Kingdom,0.0,539,8,1271.78,2010-06-18T14:22:00.000+03:00,14,6,6,1
16033,United Kingdom,0.0,5,27,10486.41,2011-12-04T12:44:00.000+03:00,12,12,1,0
14810,United Kingdom,0.0,40,13,2354.03,2011-10-30T11:19:00.000+03:00,11,10,1,0
17987,United Kingdom,0.0,185,5,743.14,2011-06-07T14:22:00.000+03:00,14,6,3,0
13137,United Kingdom,0.0,10,16,7560.42,2011-11-29T12:09:00.000+03:00,12,11,3,0
16611,United Kingdom,0.0,186,6,1766.23,2011-06-06T15:46:00.000+03:00,15,6,2,0
14289,United Kingdom,0.0,8,6,911.26,2011-12-01T11:44:00.000+03:00,11,12,5,0
14776,United Kingdom,0.0,51,15,2184.3,2011-10-19T15:34:00.000+03:00,15,10,4,0
16610,United Kingdom,0.0,219,1,75.66,2011-05-04T13:13:00.000+03:00,13,5,4,0
17458,United Kingdom,0.0,15,2,529.58,2011-11-24T13:01:00.000+03:00,13,11,5,0
17571,United Kingdom,0.0,50,4,1543.55,2011-10-20T15:57:00.000+03:00,15,10,5,0
16300,United Kingdom,0.0,430,3,1367.32,2010-10-05T13:14:00.000+03:00,13,10,3,0
15701,United Kingdom,0.0,2,4,1498.76,2011-12-07T14:39:00.000+03:00,14,12,4,0
15563,United Kingdom,0.0,22,6,2582.14,2011-11-17T12:59:00.000+03:00,12,11,5,0
17290,United Kingdom,0.0,3,8,1097.6,2011-12-06T12:38:00.000+03:00,12,12,3,0
15530,United Kingdom,0.0,21,5,1669.16,2011-11-18T12:25:00.000+03:00,12,11,6,1
16176,United Kingdom,0.0,421,4,1695.89,2010-10-14T13:54:00.000+03:00,13,10,5,0
14653,United Kingdom,0.0,1,12,3371.66,2011-12-08T13:45:00.000+03:00,13,12,5,0
12395,Belgium,4.0,19,15,4077.61,2011-11-20T15:21:00.000+03:00,15,11,1,0
16472,United Kingdom,0.0,434,2,789.6,2010-10-01T13:56:00.000+03:00,13,10,6,1
13174,United Kingdom,0.0,16,12,7812.11,2011-11-23T14:35:00.000+03:00,14,11,4,0
13851,United Kingdom,0.0,95,8,3384.38,2011-09-05T12:36:00.000+03:00,12,9,2,0
17360,United Kingdom,0.0,17,6,1200.51,2011-11-22T13:11:00.000+03:00,13,11,3,0
12836,United Kingdom,0.0,59,15,6465.14,2011-10-11T15:10:00.000+03:00,15,10,3,0
15633,United Kingdom,0.0,509,13,3863.56,2010-07-18T13:54:00.000+03:00,13,7,1,0
16182,United Kingdom,0.0,72,2,142.73,2011-09-28T13:23:00.000+03:00,13,9,4,0
15181,United Kingdom,0.0,66,4,601.8,2011-10-04T13:58:00.000+03:00,13,10,3,0
16755,United Kingdom,0.0,114,7,2694.64,2011-08-17T13:21:00.000+03:00,13,8,4,0
13093,United Kingdom,0.0,275,52,26736.94,2011-03-09T12:14:00.000+03:00,12,3,4,0
14595,United Kingdom,0.0,19,8,2127.01,2011-11-20T12:12:00.000+03:00,12,11,1,0
14110,United Kingdom,0.0,36,31,8107.11,2011-11-03T11:47:00.000+03:00,11,11,5,0
13178,United Kingdom,0.0,26,21,12527.09,2011-11-13T16:14:00.000+03:00,16,11,1,0
12769,Brazil,27.0,238,1,1143.6,2011-04-15T10:25:00.000+03:00,10,4,6,1
15607,United Kingdom,0.0,336,9,1547.27,2011-01-07T12:44:00.000+03:00,12,1,6,1
15159,United Kingdom,0.0,1,34,19768.77,2011-12-08T12:05:00.000+03:00,12,12,5,0
17318,United Kingdom,0.0,725,1,157.33,2009-12-14T13:11:00.000+03:00,13,12,2,0
15694,United Kingdom,0.0,8,23,6537.82,2011-12-01T18:16:00.000+03:00,18,12,5,0
14772,United Kingdom,0.0,112,1,139.26,2011-08-19T15:04:00.000+03:00,15,8,6,1
14621,United Kingdom,0.0,1,9,2945.73,2011-12-08T16:22:00.000+03:00,16,12,5,0
16553,United Kingdom,0.0,205,20,4874.17,2011-05-18T12:57:00.000+03:00,12,5,4,0
12664,Finland,11.0,8,11,1146.8,2011-12-01T17:07:00.000+03:00,17,12,5,0
13931,United Kingdom,0.0,95,11,4726.62,2011-09-05T10:12:00.000+03:00,10,9,2,0
15758,United Kingdom,0.0,24,1,205.25,2011-11-15T10:48:00.000+03:00,10,11,3,0
16455,United Kingdom,0.0,63,11,3748.13,2011-10-07T12:17:00.000+03:00,12,10,6,1
17257,United Kingdom,0.0,436,1,68.35,2010-09-29T12:49:00.000+03:00,12,9,4,0
14662,United Kingdom,0.0,28,7,1331.61,2011-11-11T12:13:00.000+03:00,12,11,6,1
13159,United Kingdom,0.0,8,4,1403.79,2011-12-01T11:20:00.000+03:00,11,12,5,0
16208,United Kingdom,0.0,44,10,3291.6,2011-10-26T11:36:00.000+03:00,11,10,4,0
17667,United Kingdom,0.0,66,9,3903.02,2011-10-04T14:32:00.000+03:00,14,10,3,0
15706,United Kingdom,0.0,63,4,1060.56,2011-10-07T10:09:00.000+03:00,10,10,6,1
16877,United Kingdom,0.0,12,6,846.62,2011-11-27T13:47:00.000+03:00,13,11,1,0
17454,United Kingdom,0.0,192,10,1547.94,2011-05-31T13:58:00.000+03:00,13,5,3,0
16428,United Kingdom,0.0,413,3,595.29,2010-10-22T12:22:00.000+03:00,12,10,6,1
15599,United Kingdom,0.0,26,3,1195.46,2011-11-13T11:44:00.000+03:00,11,11,1,0
16286,United Kingdom,0.0,477,2,328.95,2010-08-19T14:48:00.000+03:00,14,8,5,0
18169,United Kingdom,0.0,60,1,202.65,2011-10-10T12:18:00.000+03:00,12,10,2,0
16859,United Kingdom,0.0,144,7,1502.03,2011-07-18T12:19:00.000+03:00,12,7,2,0
15917,United Kingdom,0.0,247,5,530.17,2011-04-06T10:40:00.000+03:00,10,4,4,0
14953,United Kingdom,0.0,25,4,906.4,2011-11-14T14:59:00.000+03:00,14,11,2,0
14732,United Kingdom,0.0,8,19,5397.07,2011-12-01T14:34:00.000+03:00,14,12,5,0
13891,United Kingdom,0.0,378,3,859.21,2010-11-26T15:57:00.000+03:00,15,11,6,1
12784,Portugal,5.0,9,3,1763.15,2011-11-30T15:38:00.000+03:00,15,11,4,0
16906,United Kingdom,0.0,81,7,1278.56,2011-09-19T11:49:00.000+03:00,11,9,2,0
14442,Channel Islands,15.0,204,7,5340.62,2011-05-19T11:36:00.000+03:00,11,5,5,0
17083,United Kingdom,0.0,109,9,2685.43,2011-08-22T15:43:00.000+03:00,15,8,2,0
13396,United Kingdom,0.0,29,2,1178.09,2011-11-10T16:59:00.000+03:00,16,11,5,0
15581,United Kingdom,0.0,120,38,7262.24,2011-08-11T09:38:00.000+03:00,9,8,5,0
13384,United Kingdom,0.0,30,11,5146.57,2011-11-09T11:04:00.000+03:00,11,11,4,0
17579,United Kingdom,0.0,4,4,753.28,2011-12-05T12:28:00.000+03:00,12,12,2,0
14049,United Kingdom,0.0,16,13,11876.4,2011-11-23T12:20:00.000+03:00,12,11,4,0
13183,United Kingdom,0.0,7,15,1882.78,2011-12-02T10:30:00.000+03:00,10,12,6,1
16560,United Kingdom,0.0,26,8,3037.88,2011-11-13T10:35:00.000+03:00,10,11,1,0
14952,United Kingdom,0.0,59,28,10523.09,2011-10-11T10:33:00.000+03:00,10,10,3,0
13812,Germany,1.0,42,3,539.0,2011-10-28T14:27:00.000+03:00,14,10,6,1
13189,United Kingdom,0.0,18,2,167.28,2011-11-21T10:39:00.000+03:00,10,11,2,0
17795,United Kingdom,0.0,179,2,328.43,2011-06-13T12:36:00.000+03:00,12,6,2,0
15867,United Kingdom,0.0,5,31,8644.31,2011-12-04T13:32:00.000+03:00,13,12,1,0
16133,United Kingdom,0.0,3,54,12656.46,2011-12-06T11:24:00.000+03:00,11,12,3,0
16645,United Kingdom,0.0,735,1,160.39,2009-12-04T09:49:00.000+03:00,9,12,6,1
16456,United Kingdom,0.0,99,13,4514.58,2011-09-01T13:50:00.000+03:00,13,9,5,0
16510,United Kingdom,0.0,372,6,1777.5,2010-12-02T13:39:00.000+03:00,13,12,5,0
13813,Germany,1.0,39,8,2686.39,2011-10-31T10:38:00.000+03:00,10,10,2,0
16668,United Kingdom,0.0,15,13,781.78,2011-11-24T17:43:00.000+03:00,17,11,5,0
18110,United Kingdom,0.0,19,2,392.28,2011-11-20T12:34:00.000+03:00,12,11,1,0
16832,United Kingdom,0.0,184,5,387.01,2011-06-08T15:36:00.000+03:00,15,6,4,0
16602,United Kingdom,0.0,36,2,749.41,2011-11-03T15:54:00.000+03:00,15,11,5,0
13291,United Kingdom,0.0,155,11,3232.21,2011-07-07T10:36:00.000+03:00,10,7,5,0
16502,United Kingdom,0.0,620,2,233.77,2010-03-29T13:44:00.000+03:00,13,3,2,0
13160,United Kingdom,0.0,22,1,91.8,2011-11-17T13:07:00.000+03:00,13,11,5,0
15953,United Kingdom,0.0,15,17,2066.22,2011-11-24T15:32:00.000+03:00,15,11,5,0
17377,United Kingdom,0.0,23,77,16922.03,2011-11-16T11:17:00.000+03:00,11,11,4,0
14701,United Kingdom,0.0,10,15,4309.75,2011-11-29T12:38:00.000+03:00,12,11,3,0
12540,Spain,3.0,19,33,20160.89,2011-11-20T11:31:00.000+03:00,11,11,1,0
17852,United Kingdom,0.0,11,5,657.81,2011-11-28T12:36:00.000+03:00,12,11,2,0
17585,United Kingdom,0.0,109,7,1733.49,2011-08-22T13:30:00.000+03:00,13,8,2,0
12417,Belgium,4.0,3,18,5948.09,2011-12-06T14:52:00.000+03:00,14,12,3,0
17589,United Kingdom,0.0,60,18,13122.88,2011-10-10T16:58:00.000+03:00,16,10,2,0
13240,United Kingdom,0.0,96,8,1461.87,2011-09-04T14:08:00.000+03:00,14,9,1,0
13745,United Kingdom,0.0,162,2,608.88,2011-06-30T16:43:00.000+03:00,16,6,5,0
14631,United Kingdom,0.0,50,6,1709.55,2011-10-20T11:17:00.000+03:00,11,10,5,0
16647,United Kingdom,0.0,169,4,456.7,2011-06-23T11:47:00.000+03:00,11,6,5,0
17703,United Kingdom,0.0,35,4,1071.44,2011-11-04T15:51:00.000+03:00,15,11,6,1
13742,United Kingdom,0.0,16,12,3079.91,2011-11-23T11:07:00.000+03:00,11,11,4,0
17076,United Kingdom,0.0,36,6,1032.03,2011-11-03T17:53:00.000+03:00,17,11,5,0
13286,United Kingdom,0.0,600,1,704.31,2010-04-18T15:35:00.000+03:00,15,4,1,0
14358,United Kingdom,0.0,389,2,400.06,2010-11-15T15:51:00.000+03:00,15,11,2,0
14690,United Kingdom,0.0,44,4,777.68,2011-10-26T15:39:00.000+03:00,15,10,4,0
16057,United Kingdom,0.0,16,10,3854.85,2011-11-23T15:23:00.000+03:00,15,11,4,0
12374,Austria,12.0,25,4,2419.38,2011-11-14T15:37:00.000+03:00,15,11,2,0
17769,United Kingdom,0.0,12,17,6736.34,2011-11-27T11:18:00.000+03:00,11,11,1,0
14766,United Kingdom,0.0,8,11,6009.77,2011-12-01T16:05:00.000+03:00,16,12,5,0
16426,United Kingdom,0.0,2,10,1822.0,2011-12-07T14:01:00.000+03:00,14,12,4,0
13817,Germany,1.0,29,2,382.98,2011-11-10T17:49:00.000+03:00,17,11,5,0
13414,United Kingdom,0.0,133,5,1135.98,2011-07-29T11:45:00.000+03:00,11,7,6,1
17955,United Kingdom,0.0,218,4,419.1,2011-05-05T12:40:00.000+03:00,12,5,5,0
13069,United Kingdom,0.0,0,37,6724.35,2011-12-09T08:39:00.000+03:00,8,12,6,1
18051,United Kingdom,0.0,634,7,1229.42,2010-03-15T13:58:00.000+03:00,13,3,2,0
16729,United Kingdom,0.0,38,21,6713.19,2011-11-01T14:29:00.000+03:00,14,11,3,0
14640,United Kingdom,0.0,24,10,3589.24,2011-11-15T13:07:00.000+03:00,13,11,3,0
12811,Portugal,5.0,260,5,1010.5,2011-03-24T09:42:00.000+03:00,9,3,5,0
14161,United Kingdom,0.0,215,7,2896.73,2011-05-08T11:41:00.000+03:00,11,5,1,0
14370,United Kingdom,0.0,488,5,1053.38,2010-08-08T13:11:00.000+03:00,13,8,1,0
13499,United Kingdom,0.0,17,5,662.99,2011-11-22T11:21:00.000+03:00,11,11,3,0
15031,United Kingdom,0.0,4,14,2981.44,2011-12-05T14:19:00.000+03:00,14,12,2,0
16503,United Kingdom,0.0,106,11,3608.04,2011-08-25T11:46:00.000+03:00,11,8,5,0
16108,United Kingdom,0.0,84,4,2222.0,2011-09-16T11:48:00.000+03:00,11,9,6,1
16076,United Kingdom,0.0,3,9,2107.41,2011-12-06T14:59:00.000+03:00,14,12,3,0
16678,United Kingdom,0.0,2,12,2668.51,2011-12-07T12:17:00.000+03:00,12,12,4,0
16261,United Kingdom,0.0,17,6,1041.16,2011-11-22T17:23:00.000+03:00,17,11,3,0
12580,Germany,1.0,246,2,1046.6,2011-04-07T10:24:00.000+03:00,10,4,5,0
14258,United Kingdom,0.0,9,25,12905.16,2011-11-30T15:27:00.000+03:00,15,11,4,0
16950,United Kingdom,0.0,56,10,2674.13,2011-10-14T09:06:00.000+03:00,9,10,6,1
12980,United Kingdom,0.0,157,20,11082.66,2011-07-05T09:34:00.000+03:00,9,7,3,0
13188,United Kingdom,0.0,11,1,114.6,2011-11-28T15:28:00.000+03:00,15,11,2,0
14735,United Kingdom,0.0,3,54,10598.4,2011-12-06T12:09:00.000+03:00,12,12,3,0
14646,Netherlands,6.0,2,117,44900.1,2011-12-07T15:19:00.000+03:00,15,12,4,0
14083,United Kingdom,0.0,4,9,1052.67,2011-12-05T13:14:00.000+03:00,13,12,2,0
12559,Germany,1.0,319,1,379.91,2011-01-24T10:12:00.000+03:00,10,1,2,0
13412,United Kingdom,0.0,620,1,487.35,2010-03-29T16:28:00.000+03:00,16,3,2,0
16983,United Kingdom,0.0,12,11,3056.01,2011-11-27T12:10:00.000+03:00,12,11,1,0
18094,United Kingdom,0.0,81,12,3839.04,2011-09-19T09:28:00.000+03:00,9,9,2,0
16723,United Kingdom,0.0,91,4,1054.84,2011-09-09T13:01:00.000+03:00,13,9,6,1
13591,United Kingdom,0.0,64,7,2093.94,2011-10-06T12:26:00.000+03:00,12,10,5,0
14135,United Kingdom,0.0,1,22,3562.05,2011-12-08T11:38:00.000+03:00,11,12,5,0
17669,United Kingdom,0.0,42,10,2036.15,2011-10-28T08:53:00.000+03:00,8,10,6,1
17204,United Kingdom,0.0,175,9,4118.93,2011-06-17T14:46:00.000+03:00,14,6,6,1
16440,United Kingdom,0.0,7,6,3772.97,2011-12-02T12:02:00.000+03:00,12,12,6,1
14915,United Kingdom,0.0,91,11,1811.25,2011-09-09T13:34:00.000+03:00,13,9,6,1
12709,Germany,1.0,15,33,17057.96,2011-11-24T15:38:00.000+03:00,15,11,5,0
13247,United Kingdom,0.0,17,4,474.72,2011-11-22T10:59:00.000+03:00,10,11,3,0
17107,United Kingdom,0.0,33,10,12039.49,2011-11-06T14:14:00.000+03:00,14,11,1,0
13923,United Kingdom,0.0,53,1,351.13,2011-10-17T12:33:00.000+03:00,12,10,2,0
17749,United Kingdom,0.0,178,3,1007.46,2011-06-14T15:45:00.000+03:00,15,6,3,0
16938,United Kingdom,0.0,8,9,6104.57,2011-12-01T10:20:00.000+03:00,10,12,5,0
13124,United Kingdom,0.0,89,4,4173.7,2011-09-11T12:45:00.000+03:00,12,9,1,0
15624,United Kingdom,0.0,116,4,566.85,2011-08-15T11:38:00.000+03:00,11,8,2,0
15417,United Kingdom,0.0,85,1,508.8,2011-09-15T15:26:00.000+03:00,15,9,5,0
12856,United Kingdom,0.0,7,6,2129.98,2011-12-02T10:52:00.000+03:00,10,12,6,1
16343,United Kingdom,0.0,16,3,593.12,2011-11-23T17:45:00.000+03:00,17,11,4,0
15735,United Kingdom,0.0,421,1,327.68,2010-10-14T13:38:00.000+03:00,13,10,5,0
12370,Cyprus,17.0,51,3,2638.76,2011-10-19T14:51:00.000+03:00,14,10,4,0
13040,United Kingdom,0.0,8,2,676.99,2011-12-01T10:38:00.000+03:00,10,12,5,0
14047,United Kingdom,0.0,8,14,3406.15,2011-12-01T11:43:00.000+03:00,11,12,5,0
14395,United Kingdom,0.0,2,20,7708.33,2011-12-07T14:34:00.000+03:00,14,12,4,0
12614,Germany,1.0,277,1,315.6,2011-03-07T10:22:00.000+03:00,10,3,2,0
15681,United Kingdom,0.0,25,14,2949.38,2011-11-14T16:30:00.000+03:00,16,11,2,0
16546,United Kingdom,0.0,290,5,2022.45,2011-02-22T11:20:00.000+03:00,11,2,3,0
17742,United Kingdom,0.0,113,11,2098.48,2011-08-18T15:28:00.000+03:00,15,8,5,0
17663,United Kingdom,0.0,25,16,4608.47,2011-11-14T08:56:00.000+03:00,8,11,2,0
12480,Germany,1.0,28,7,4640.81,2011-11-11T14:52:00.000+03:00,14,11,6,1
17014,United Kingdom,0.0,8,3,583.43,2011-12-01T14:09:00.000+03:00,14,12,5,0
14088,United Kingdom,0.0,10,16,33428.68,2011-11-29T16:16:00.000+03:00,16,11,3,0
12426,Germany,1.0,194,2,1345.21,2011-05-29T12:26:00.000+03:00,12,5,1,0
13041,United Kingdom,0.0,450,4,623.63,2010-09-15T11:44:00.000+03:00,11,9,4,0
14709,United Kingdom,0.0,15,25,8221.11,2011-11-24T15:41:00.000+03:00,15,11,5,0
16556,United Kingdom,0.0,66,17,7816.74,2011-10-04T11:36:00.000+03:00,11,10,3,0
13619,United Kingdom,0.0,544,2,224.94,2010-06-13T11:39:00.000+03:00,11,6,1,0
12739,United Arab Emirates,25.0,78,4,2689.29,2011-09-22T13:00:00.000+03:00,13,9,5,0
15266,United Kingdom,0.0,338,5,694.21,2011-01-05T13:40:00.000+03:00,13,1,4,0
17172,United Kingdom,0.0,78,3,545.61,2011-09-22T09:36:00.000+03:00,9,9,5,0
13138,United Kingdom,0.0,22,7,1274.01,2011-11-17T16:51:00.000+03:00,16,11,5,0
15353,United Kingdom,0.0,254,7,2794.47,2011-03-30T12:15:00.000+03:00,12,3,4,0
13548,United Kingdom,0.0,96,3,840.42,2011-09-04T14:50:00.000+03:00,14,9,1,0
13611,United Kingdom,0.0,89,10,3101.49,2011-09-11T14:51:00.000+03:00,14,9,1,0
13531,United Kingdom,0.0,205,6,1433.07,2011-05-18T16:56:00.000+03:00,16,5,4,0
14698,United Kingdom,0.0,1,5,1217.27,2011-12-08T12:26:00.000+03:00,12,12,5,0
14500,United Kingdom,0.0,88,3,281.85,2011-09-12T16:45:00.000+03:00,16,9,2,0
13855,United Kingdom,0.0,500,4,1215.7,2010-07-27T09:53:00.000+03:00,9,7,3,0
14112,United Kingdom,0.0,22,13,5222.05,2011-11-17T12:30:00.000+03:00,12,11,5,0
14122,United Kingdom,0.0,406,3,308.34,2010-10-29T15:11:00.000+03:00,15,10,6,1
17447,United Kingdom,0.0,40,2,541.53,2011-10-30T14:18:00.000+03:00,14,10,1,0
14984,United Kingdom,0.0,19,5,548.67,2011-11-20T14:28:00.000+03:00,14,11,1,0
17049,United Kingdom,0.0,2,19,9655.67,2011-12-07T10:48:00.000+03:00,10,12,4,0
16011,United Kingdom,0.0,8,29,5416.63,2011-12-01T16:31:00.000+03:00,16,12,5,0
15872,United Kingdom,0.0,14,4,729.25,2011-11-25T11:55:00.000+03:00,11,11,6,1
16873,United Kingdom,0.0,4,12,12045.21,2011-12-05T12:05:00.000+03:00,12,12,2,0
13283,United Kingdom,0.0,59,4,373.36,2011-10-11T09:50:00.000+03:00,9,10,3,0
12598,France,2.0,9,11,3913.19,2011-11-30T12:18:00.000+03:00,12,11,4,0
15028,United Kingdom,0.0,8,6,919.86,2011-12-01T14:06:00.000+03:00,14,12,5,0
12829,United Kingdom,0.0,336,3,276.82,2011-01-07T11:13:00.000+03:00,11,1,6,1
14562,United Kingdom,0.0,3,26,6638.15,2011-12-06T11:05:00.000+03:00,11,12,3,0
15218,United Kingdom,0.0,10,20,7290.63,2011-11-29T11:48:00.000+03:00,11,11,3,0
17714,United Kingdom,0.0,320,5,1364.82,2011-01-23T10:32:00.000+03:00,10,1,1,0
